屈,qu1,bent/feel wronged
驱,qu1,to expel/to urge on/to drive/to run quickly
躯,qu1,human body
蛐,qu1,cricket
岖,qu1,rugged
祛,qu1,to exercise
蛆,qu1,maggot
曲,qu1/qu3,"bent/crooked/wrong, tune/song"
渠,qu2,big/stream or canal/drain/ditch
衢,qu2,thoroughfare
蕖,qu2,lotus
朐,qu2,(surname)
蘧,qu2,(surname)/Dianthus superbus
劬,qu2,labor
璩,qu2,(jade ring)/(surname)
鸲,qu2,(mynah)
氍,qu2,woolen rug
磲,qu2,Tridacna gigas
取,qu3,to take/to get/to choose/to fetch
娶,qu3,take a wife
龋,qu3,decayed teeth/dental caries
去,qu4,to go/to leave/to remove
趣,qu4,interesting/to interest
觑,qu4,to spy/watch for
阒,qu4,live alone/quiet
悛,quan1,to reform
全,quan2,all/whole/entire/every/complete
权,quan2,authority/power/right
泉,quan2,fountain/spring
拳,quan2,fist
诠,quan2,explain/comment
铨,quan2,estimate/select
痊,quan2,recover (from illness)
荃,quan2,(fragrant plant)
蜷,quan2,Melania libertina/wriggle (as a worm)
颧,quan2,cheek bones
醛,quan2,aldehyde
筌,quan2,bamboo fish trap
鬈,quan2,to curl/curled
辁,quan2,small/wheel without spokes
犬,quan3,dog
绻,quan3,bound in a league
畎,quan3,field drains
劝,quan4,to advise/to urge/to try to persuade/exhort
券,quan4,deed/bond/contract/ticket
缺,que1,lack/scarce/vacant post/to run short of
炔,que1/gui4,alkyne
阙,que1/que4,"deficiency, (surname)/imperial city"
瘸,que2,lame
却,que4,but/yet/however/while/to go back/to decline/to retreat/nevertheless
确,que4,"authenticated/solid/firm, authenticated/solid/firm/real/true"
鹊,que4,magpie
榷,que4,"footbridge/toll, levy/monopoly"
阕,que4,section of a song/shut
悫,que4,honest
逡,qun1,shrink from
群,qun2,crowd/flock/group
裙,qun2,skirt
然,ran2,correct/right/so/thus/like this/-ly
燃,ran2,burn/combustion
髯,ran2,beard/whiskers
染,ran3,to catch (a disease)/dye
冉,ran3,(surname)/passing (of time)
苒,ran3,luxuriant growth/passing (of time)
穰,rang2,(surname)/abundant/stalk of grain
禳,rang2,sacrifice for avoiding calamity
瓤,rang2,pulp of fruit
嚷,rang3,blurt out/to shout
壤,rang3,soil/earth
攘,rang3,throw into confusion
让,rang4,to ask/to let/permit/have (someone do something)/to yield/to allow
饶,rao2,(surname)/to spare
荛,rao2,fuel/grass
娆,rao2/rao3,"graceful, disturbance"
扰,rao3,disturb
绕,rao4,go around/to wind (around)
惹,re3,to provoke/to exasperate/to annoy
喏,re3/nuo4,to salute/make one's curtsy
热,re4,heat/to heat up/fervent/hot (of weather)/warm up
人,ren2,man/person/people
仁,ren2,humane
壬,ren2,9th heavenly stem
忍,ren3,to beat/to endure/to tolerate
稔,ren3,ripe grain
荏,ren3,Perilla ocimoides/soft
任,ren4,to assign/to appoint/office/responsibility
认,ren4,to recognize/to know/to admit
刃,ren4,edge of blade
韧,ren4,annealed/pliable but strong/tough/tenacious
纫,ren4,to string/to thread (needle)
妊,ren4,be pregnant
仞,ren4,(measure)
饪,ren4,cooked food/cook until well done
衽,ren4,overlapping part of Chinese gown
轫,ren4,brake
恁,ren4/nin2,"that, like this, thus, so, such"
葚,ren4/shen4,"fruit of mulberry, fruit of mulberry"
扔,reng1,throw
仍,reng2,still/yet/to remain
日,ri4,Japan/day/sun/date/day of the month
容,rong2,to hold/to contain/to allow/appearance/look/countenance
荣,rong2,glory/honored
融,rong2,harmonious/melt/mild
戎,rong2,(surname)/weapon
溶,rong2,dissolve
蓉,rong2,lotus
绒,rong2,velvet/woolen
熔,rong2,to smelt/fuse
茸,rong2,confused/fluffy/luxuriant growth
嵘,rong2,lofty
榕,rong2,banyan tree/Ficus wightiana
肜,rong2,(surname)
蝾,rong2,salamander
狨,rong2,Hapale jacchus
冗,rong3,extraneous
柔,rou2,soft
揉,rou2,knead/massage/rub
蹂,rou2,trample
鞣,rou2,suede/chamois/tannin/to tan
糅,rou2,mix
肉,rou4,meat/flesh
如,ru2,as (if)/such as
儒,ru2,scholar/Confucian
蠕,ru2,to squirm/to wiggle/to wriggle
孺,ru2,(surname)/child
茹,ru2,eat/rubicene (chem.)
濡,ru2,dilatory/to moisten
嚅,ru2,chattering
薷,ru2,Elshotria paltrini
襦,ru2,jacket/short coat
铷,ru2,rubidium
汝,ru3,thou
辱,ru3,disgrace/insult
乳,ru3,breast/milk
入,ru4,to enter
褥,ru4,mattress
缛,ru4,adorned/beautiful
蓐,ru4,mat/rushes
溽,ru4,damp/muggy
软,ruan3,soft/flexible
阮,ruan3,Ruan (a surname)
朊,ruan3,protein
蕤,rui2,fringe/overladen with flowers
蕊,rui3,stamen/pistil
瑞,rui4,lucky/auspicious/propitious/rayl (acoustical unit)
锐,rui4,acute
睿,rui4,astute/perspicacious/farsighted
芮,rui4,(surname)/small
蚋,rui4,(mosquito)/Simulia lugubris/blackfly
枘,rui4,tenon/tool handle
润,run4,smooth/moist
闰,run4,intercalary
若,ruo4,to seem/like/as/if
弱,ruo4,weak/feeble/young/inferior
偌,ruo4,so/such/to such a degree
箬,ruo4,(bamboo)/skin of bamboo
仨,sa1,three (of)
撒,sa1/sa3,"let go, to scatter"
洒,sa3,spill/sprinkle
萨,sa4,(surname)/Bodhisattva
飒,sa4,declining/sound of wind
卅,sa4,thirty
腮,sai1,gills/lower part of cheeks
鳃,sai1,gills of fish
塞,sai1/sai4/se4,"stop up/to squeeze in/to stuff/Serb (abbr.)/Serbian, strategic pass, piston/unenlightened"
赛,sai4,to compete/competition/match
三,san1,three/3
毵,san1,long-haired/shaggy
伞,san3,umbrella/parasol
散,san3/san4,"leisurely/loosen/powdered medicine/to scatter/to come loose, adjourn/scatter"
糁,san3/shen1,to mix (of powders)
桑,sang1,mulberry tree
丧,sang1/sang4,"mourning/funeral, lose (by death)"
嗓,sang3,throat/voice
颡,sang3,forehead/kowtow
搡,sang3,push back/push over
磉,sang3,stone plinth
骚,sao1,have sex appeal
搔,sao1,disturb/to scratch
缫,sao1,reel silk from cocoons
臊,sao1/sao4,"smell of urine, bashfulness"
艘,sao1/sou1,"measure word for warships (Taiwan pronunciation), measure word for boats and ships (mainland pronunciation)"
嫂,sao3,older brother's wife; sister-in-law
扫,sao3/sao4,"to sweep, broom"
埽,sao4,broom/dike
瑟,se4,(mus. instr.)
穑,se4,gather in harvest
涩,se4,grating (of surfaces)/tart/acerbic
啬,se4,stingy
铯,se4,cesium
色,se4/shai3,"color/look/appearance, color/dice"
森,sen1,forest
僧,seng1,monk
杀,sha1,to kill/to murder/to slaughter
沙,sha1,granule/hoarse/raspy/sand/powder
纱,sha1,cotton yarn/muslin
砂,sha1,sand/gravel/granule
铩,sha1,spear
裟,sha1,Buddhist monk's robe
鲨,sha1,shark
痧,sha1,cholera
煞,sha1/sha4,"decrease/tighten, baleful/bring to a stop/very"
杉,sha1/shan1,"fir, (pine)"
莎,sha1/suo1,"(insect)/(phonetic), (grass)/Cyperus rotundus"
啥,sha2,(dialect) what
傻,sha3,foolish
霎,sha4,all of a sudden/drizzle
歃,sha4,drink
厦,sha4/xia4,"tall building, tall building"
筛,shai1,to filter/to sift/to sieve
晒,shai4,to sun
山,shan1,mountain/hill
衫,shan1,Chinese gown (unlined)
珊,shan1,coral
删,shan1,to delete
煽,shan1,fan into a flame/incite
跚,shan1,limp
苫,shan1,straw mat/thatch
芟,shan1,cut down/mow/scythe
姗,shan1,deprecate/lithe (of woman's walk)
钐,shan1,samarium
潸,shan1,tearfully
膻,shan1,rank odor (of sheep or goats)
舢,shan1,sampan
扇,shan1/shan4,"to fan, (a measure word for doors, windows, etc.)"
埏,shan1/yan2,"to mix water with clay, boundary"
闪,shan3,flash/lightning
陕,shan3/Shan3,Shaanxi
善,shan4,good
擅,shan4,usurp/without authority
膳,shan4,meals
赡,shan4,to support/provide for
缮,shan4,make a fair copy of
讪,shan4,abuse/slander
汕,shan4,Swatow
鄯,shan4,name of a district in Xinjiang
嬗,shan4,changes and succession
鳝,shan4,Chinese yellow eel
疝,shan4,hernia
骟,shan4,to geld
剡,shan4/yan3,"river in Zhejiang, sharp"
商,shang1,commerce/consult
伤,shang1,injure/injury/wound
觞,shang1,feast/goblet
殇,shang1,die prematurely
熵,shang1,entropy
赏,shang3,enjoy the beauty of/give
晌,shang3,around noon
上,shang4,"on/on top/upon/first (of two parts)/previous or last (week, etc.)/upper/higher/above/previous/to climb/to go into/above/to go up"
尚,shang4,still/yet/to value/to esteem
烧,shao1,to burn/to cook/to stew/to bake/to roast/fever
稍,shao1,somewhat/a little
梢,shao1,tip of branch
捎,shao1,bring or take (along)
艄,shao1,stern of boat
筲,shao1,basket/bucket
蛸,shao1/xiao1,"long-legged spider, Octopus octopodia/mantis egg nest"
韶,shao2,(music)/excellent/harmonious
芍,shao2,Paeonia albiflora
勺,shao2,spoon
少,shao3/shao4,"few/little/lack, young"
绍,shao4,connect/to introduce
邵,shao4,(surname)/place name
哨,shao4,a whistle/sentry
劭,shao4,(surname)/stimulate to effort
潲,shao4,driving rain/to sprinkle
召,shao4/zhao4,"(surname)/name of an ancient state, to call together/to summon/to convene"
奢,she1,extravagant
赊,she1,buy on credit
蛇,she2,snake/serpent
舌,she2,tongue
佘,she2,(surname)
揲,she2/die2,sort out divining stalks
折,she2/zhe2,"broken (as of rope, stick), tenth (in price)/to break/to fold/to turn"
舍,she3/she4,"give up/abandon, residence"
社,she4,society/group
设,she4,to set up/to arrange/to establish/to found/to display
射,she4,radio- (chem.)/shoot
涉,she4,involve/concern/wade/to experience
摄,she4,assist/collect/absorb
赦,she4,to pardon (a convict)
慑,she4,afraid/be feared/to fear/to frighten/to intimidate
麝,she4,musk deer
厍,she4,(surname)
滠,she4,name of a river
歙,she4/xi1,name of a district in Anhui
谁,shei2/shui2,"who, who"
身,shen1,body/torso/person/life/status/pregnancy/(a measure word used for clothes) suit
深,shen1,deep/profound
申,shen1,(surname)/3-5 p.m./9th earthly branch/extend/to state/to explain
伸,shen1,to stretch/to extend
绅,shen1,member of gentry
呻,shen1,groan
诜,shen1,inform/inquire
娠,shen1,pregnant
砷,shen1,arsenic
莘,shen1/xin1,"long/numerous, Asarum sieboldi"
神,shen2,God/unusual/mysterious/soul/spirit/divine essence/lively/spiritual being
什,shen2/shi2,"what, tenth (used in fractions)"
审,shen3,to examine/to investigate/carefully/to try (in court)
婶,shen3,wife of father's younger brother
哂,shen3,smile
渖,shen3,place name/pour
谂,shen3,consult
矧,shen3,(interrog.)
甚,shen4,very/extremely/more (than)
慎,shen4,cautious
肾,shen4,kidney
渗,shen4,to seep/to ooze/to horrify
蜃,shen4,(mythical animal)/clam/sea-serpent
胂,shen4,arsine
椹,shen4/zhen1,fruit of mulberry
生,sheng1,to be born/to give birth/life/to grow
声,sheng1,"sound/voice/(a measure word, used for sounds)/tone/noise"
升,sheng1,"to raise/to hoist/to promote/pint, ascend/peaceful, promoted"
牲,sheng1,domestic animal
甥,sheng1,nephew
笙,sheng1,(mus. instr.)
胜,sheng1/sheng4,"(also sheng4) able to do/competent enough to, peptide, victorious"
绳,sheng2,rope
渑,sheng2/mian3,name of a river in Shandong
眚,sheng3,cataract of the eye/error
省,sheng3/xing3,"frugal/save/to omit/to leave out/to save (money)/province, comprehend/introspect/visit"
圣,sheng4,holy/sacred/saint/sage
剩,sheng4,have as remainder
晟,sheng4,brightness of sun/splendor
嵊,sheng4,name of a district in Zhejiang
师,shi1,a division (milit.)/teacher/master/expert/model
失,shi1,to lose/to miss/to fail
施,shi1,(surname)/distribute (alms)/to do/to execute/to carry out
诗,shi1,poem/poetry/verse
尸,shi1,corpse
湿,shi1,moist/wet
狮,shi1,lion
虱,shi1,louse
蓍,shi1,Achillea sibirica
时,shi2,o'clock/time/when/hour/season/period
十,shi2,ten/10
实,shi2,real/true/honest/really/solid
拾,shi2,pick up/ten (fraud-proof)
蚀,shi2,eat up slowly/eclipse
鲥,shi2,shad/Ilisha elongata
埘,shi2,hen roost
莳,shi2/shi4,Peuceclanum gravelens/to plant
食,shi2/si4,"animal feed/eat/food, to feed"
识,shi2/zhi4,"to know/knowledge, to record/write a footnote"
使,shi3,to make/to cause/to enable/to use/to employ/messenger
史,shi3,history
始,shi3,begin
驶,shi3,hasten/proceed to/sail a vessel
矢,shi3,arrow/dart
屎,shi3,stool/feces
豕,shi3,hog/swine
是,shi4,is/are/am/yes/to be
事,shi4,matter/thing/item/work/affair
世,shi4,life/age/generation/era/world/lifetime
士,shi4,scholar/warrior/knight
市,shi4,market/city
式,shi4,type/form/pattern/style
视,shi4,to look at/to regard/to inspect
示,shi4,to show/reveal
势,shi4,conditions/influence/tendency
试,shi4,to test/to try/experiment/examination/test
室,shi4,room
氏,shi4,clan name/maiden name
适,shi4,to fit/to suit
侍,shi4,attend on
释,shi4,explain/to release
饰,shi4,adorn/ornaments
谥,shi4,confer such title/posthumous title
仕,shi4,an official
誓,shi4,oath/vow/to swear/to pledge
逝,shi4,depart/die
恃,shi4,rely upon
嗜,shi4,addicted to/fond of
轼,shi4,crossbar in carriage front
拭,shi4,wipe
噬,shi4,devour/to bite
弑,shi4,murder a superior
柿,shi4,persimmon
筮,shi4,divine by stalk
舐,shi4,to lick/lap
贳,shi4,borrow/buy on credit/rent out
铈,shi4,cerium
螫,shi4/zhe1,"to sting, to sting"
收,shou1,to receive/to accept/to collect/in care of (used on address line after name)
手,shou3,hand/convenient
首,shou3,head/chief/first (occasion)/first (thing)/measure word for poems
守,shou3,to guard
受,shou4,to bear/to stand/to endure/(passive marker)/to receive
授,shou4,to teach/to instruct/to award/to give
寿,shou4,(long) life
售,shou4,to sell
兽,shou4,beast/quadruped
瘦,shou4,tight/thin/lean
绶,shou4,cord on a seal
狩,shou4,hunting-dog/imperial tour
书,shu1,book/letter
输,shu1,to transport/to lose
叔,shu1,uncle in direct address
殊,shu1,unique
疏,shu1,negligent/sparse/thin
舒,shu1,(surname)/relax
枢,shu1,hinge/pivot
梳,shu1,comb
纾,shu1,slow/to free from
蔬,shu1,vegetables
倏,shu1,sudden/abrupt
抒,shu1,to strain/pour out
姝,shu1,pretty woman
殳,shu1,(surname)/spear
摅,shu1,set forth/to spread
毹,shu1,rug
熟,shu2,familiar/skilled/ripe/done/ripe/cooked
赎,shu2,redeem/to ransom
孰,shu2,who/which/what
塾,shu2,private tutorage
秫,shu2,Panicum italicum
署,shu3,office/bureau
蜀,shu3,Sichuan
鼠,shu3,rat/mouse
暑,shu3,heat/hot weather/summer heat
曙,shu3,dawn/the dawn of a new epoch (metaphor)
黍,shu3,broomcorn millet/glutinous millet
薯,shu3,potato/yam
数,shu3/shu4/shuo4,"to count, number/figure/to count/to calculate/several, frequently/repeatedly"
属,shu3/zhu3,"belong to/category/be subordinate to/genus (taxonomy)/be born in the year of (one of the 12 animals)/family members/dependants, join together/fix one's attention on/concentrate on"
树,shu4,tree
述,shu4,to state/to tell/to narrate/to relate
束,shu4,bunch/(a measure word)/to bind/to control
庶,shu4,ordinary
恕,shu4,forgive
戍,shu4,garrison
竖,shu4,(straight down character stroke)/to erect/vertical
墅,shu4,villa
漱,shu4,to rinse (mouth)
澍,shu4,moisture/timely rain
沭,shu4,river in Shandong
术,shu4/zhu2,"method/technique, Atractylis lancea var. ovata"
刷,shua1/shua4,"brush, to select"
耍,shua3,play with/to juggle
摔,shuai1,throw on ground/to fall
甩,shuai3,fling
帅,shuai4,handsome/graceful/smart/commander in chief
蟀,shuai4,cricket
拴,shuan1,tie up
栓,shuan1,bottle stopper/wooden pin/plug
闩,shuan1,to bolt
涮,shuan4,rinse
双,shuang1,two/double/pair/both
霜,shuang1,frost
孀,shuang1,widow
爽,shuang3,invigorating/straightforward/frank/open/bright/clear
水,shui3,water/river
税,shui4,taxes/duties
睡,shui4,to sleep
说,shui4/shuo1,"persuade (politically), to speak/to say"
吮,shun3,to suck
顺,shun4,to obey/to follow/to arrange/to make reasonable/along/favorable
舜,shun4,name of an emperor
瞬,shun4,to wink
朔,shuo4,beginning/first day of lunar month
硕,shuo4,large/big
烁,shuo4,bright/luminous
槊,shuo4,long lance
铄,shuo4,bright/melt/fuse (metal)
搠,shuo4,daub/thrust
妁,shuo4,(surname)/matchmaker
蒴,shuo4,pod/capsule
斯,si1,(phonetic)/this
司,si1,company/control
思,si1,to think/to consider
私,si1,personal/private/selfish
丝,si1,silk/thread/trace
撕,si1,to tear
嘶,si1,hiss/neigh
蛳,si1,snail
缌,si1,fine linen
锶,si1,strontium
鸶,si1,heron
澌,si1,drain dry/to exhaust
死,si3,to die/inpassable/uncrossable/inflexible/rigid
四,si4,four/4
似,si4,to seem/to appear/similar/like/to resemble
寺,si4,Buddhist temple
嗣,si4,"to connect, inherit/descendants, heirs"
巳,si4,6th earthly branch/9-11 a.m.
祀,si4,offer sacrifice to
肆,si4,four (fraud-proof)/market
饲,si4,to raise/to rear/to feed
俟,si4,until/wait for
泗,si4,place name/snivel
笥,si4,hamper/trunk
驷,si4,team of 4 horses
汜,si4,stream which returns after branching
姒,si4,(surname)/wife of older brother
耜,si4,plough/ploughshare
兕,si4,rhinoceros indicus
松,song1,"loose/pine, loose"
嵩,song1,lofty/name of a mountain in Henan
淞,song1,name of a river
崧,song1,lofty/name of a mountain in Henan
菘,song1,(cabbage)/Brassica chinensis
耸,song3,excite/raise up/to shrug/high/lofty/towering
怂,song3,arouse
悚,song3,frightened
竦,song3,horrified/incite/raise
送,song4,to deliver/to carry/to give (as a present)/to present (with)/to see off/to send
宋,song4,(surname)/name of a dynasty
讼,song4,litigation
诵,song4,read aloud
颂,song4,to praise
搜,sou1,to search
飕,sou1,blow (as of wind)/sound of wind
馊,sou1,rancid/soured (as food)
溲,sou1,urinate
锼,sou1,to engrave (metal of wood)
叟,sou3,old gentleman
擞,sou3,shake/trembling
薮,sou3,marsh/place of concourse
嗾,sou3,to urge on/incite
瞍,sou3,blind
嗽,sou4,cough
苏,su1,"loquacious/nag, revive, (plant)/place name/revive"
稣,su1,revive
酥,su1,flaky
俗,su2,vulgar
素,su4,plain/element
诉,su4,complain/sue/tell
速,su4,fast/rapid/quick
肃,su4,Gansu/respectful
塑,su4,to model (a figure) in clay
粟,su4,grain/millet
溯,su4,go upstream/trace the source
夙,su4,morning
谡,su4,composed/rise/to begin
愫,su4,guileless/sincere
簌,su4,dense vegetation/sieve
嗉,su4,"crop (of bird), crop of a bird/fat"
涑,su4,name of a river
僳,su4,Lisu (ethnic group)
蔌,su4,(surname)/vegetables
觫,su4,tremble with fear
宿,su4/xiu3/xiu4,"lodge for the night/old/former, (a) night, constellation"
酸,suan1,sour/sore/ache/acid
狻,suan1,(mythical animal)
算,suan4,regard as/to figure/to calculate/to compute
蒜,suan4,garlic
虽,sui1,although/even though
荽,sui1,coriander
睢,sui1,(surname)/stare
濉,sui1,name of a river
眭,sui1,evil look of deep-set eyes
尿,sui1/niao4,urinate/urine
随,sui2,to follow/to comply with/to allow/(surname)
隋,sui2,name of a dynasty
绥,sui2,pacify
髓,sui3,marrow
岁,sui4,year/years old/(a measure word)
碎,sui4,to break down/to break into pieces/fragmentary
穗,sui4,ear of grain
祟,sui4,evil spirit
邃,sui4,deep/distant/mysterious
隧,sui4,subterranean/underground passage
燧,sui4,fire/speculum
谇,sui4,abuse
遂,sui4/sui2,forthwith
孙,sun1,grandson
飧,sun1,supper
荪,sun1,fragrant grass
狲,sun1,(monkey)
损,sun3,to damage/injure/to lose/to harm
笋,sun3,bamboo shoot
榫,sun3,tenon and mortise
缩,suo1,to withdraw/to pull back/to contract/to shrink/to reduce
梭,suo1,shuttle
嗦,suo1,suck
娑,suo1,(phonetic)/loose
唆,suo1,incite/suck
羧,suo1,(chem.) carboxyl (radical)
挲,suo1,feel/to fondle
桫,suo1,Stewartia pseudocamellia
所,suo3,actually/place
索,suo3,to search/to demand/to ask/to exact/large rope/isolated
锁,suo3,to lock up/to lock
琐,suo3,fragmentary/trifling
他,ta1,he/him
她,ta1,she
它,ta1,it
塌,ta1,collapse
铊,ta1,thallium
塔,ta3,pagoda/tower
獭,ta3,otter
踏,ta4,step on
榻,ta4,couch
蹋,ta4,step on
沓,ta4,(surname)/again and again/many
挞,ta4,flog/rapid
闼,ta4,door of an inner room
嗒,ta4/da1,to despair
漯,ta4/luo4,name of a river
遢,ta4/ta1,"careless, negligent, slipshod"
拓,ta4/tuo4,"make rubbing, expand/support on palm/to develop/to open up"
胎,tai1,fetus/litter
苔,tai1/tai2,"coating (of tongue), moss"
台,tai2,"surname/(classical) you (in letters)/platform/Taiwan (abbr.), desk/platform, (measure word)/platform/stage/terrace/stand/support/desk/station/broadcasting station, typhoon"
抬,tai2,to lift/to raise/(of two or more persons) to carry
炱,tai2,soot
薹,tai2,Carex dispalatha
跆,tai2,trample
邰,tai2,(surname)/name of a feudal state
鲐,tai2,globefish
骀,tai2/dai4,tired/worn out horse
太,tai4,highest/greatest/too (much)/very/extremely
态,tai4,attitude
泰,tai4,safe/peaceful/most/Thai(land)/grand
